# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²),MaxQ (kg / ( m* s^2 ))
315.544,5764.083,6184.083,-42.326,42.326,0.101,0.101,5498.154,24.187,5498.207,89.748,0.02,9.503e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.904,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-25.197,460.227,6.466e-4,316.03,0.134,9.477e6,20.32,324.293,0.5,0.874,0.004,579.2
316.044,5742.933,6162.933,-42.276,42.276,0.1,0.1,5498.163,24.187,5498.217,89.748,0.02,9.448e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.871,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-25.059,461.558,6.481e-4,316.113,0.134,9.484e6,20.32,324.293,0.5,0.874,0.004,579.171
316.544,5721.807,6141.807,-42.226,42.226,0.1,0.1,5498.173,24.187,5498.226,89.748,0.019,9.392e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.838,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.922,462.887,6.496e-4,316.196,0.134,9.49e6,20.32,324.293,0.5,0.874,0.004,579.142
317.044,5700.707,6120.707,-42.176,42.176,0.099,0.099,5498.183,24.187,5498.236,89.748,0.019,9.335e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.804,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.785,464.215,6.511e-4,316.279,0.133,9.497e6,20.32,324.293,0.5,0.874,0.004,579.112
317.544,5679.631,6099.631,-42.126,42.126,0.099,0.099,5498.193,24.187,5498.246,89.748,0.019,9.278e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.771,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.648,465.541,6.526e-4,316.362,0.133,9.504e6,20.32,324.293,0.5,0.874,0.004,579.083
318.044,5658.581,6078.581,-42.077,42.077,0.098,0.098,5498.202,24.187,5498.256,89.748,0.019,9.22e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.738,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.511,466.866,6.541e-4,316.445,0.133,9.51e6,20.32,324.293,0.5,0.874,0.004,579.054
318.544,5637.554,6057.554,-42.028,42.028,0.097,0.097,5498.212,24.187,5498.265,89.748,0.019,9.161e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.705,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.374,468.189,6.556e-4,316.528,0.133,9.517e6,20.32,324.293,0.5,0.874,0.004,579.025
319.044,5616.553,6036.553,-41.979,41.979,0.097,0.097,5498.222,24.187,5498.275,89.748,0.019,9.103e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.672,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.238,469.51,6.571e-4,316.611,0.133,9.523e6,20.32,324.293,0.5,0.874,0.004,578.996
319.544,5595.575,6015.575,-41.931,41.931,0.096,0.096,5498.231,24.187,5498.284,89.748,0.019,9.044e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.64,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-24.101,470.83,6.586e-4,316.694,0.132,9.53e6,20.32,324.293,0.5,0.874,0.004,578.967
320.044,5574.622,5994.622,-41.883,41.883,0.096,0.096,5498.241,24.187,5498.294,89.748,0.019,9.004e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.634,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.965,472.168,6.601e-4,316.776,0.132,9.537e6,20.32,324.293,0.5,0.875,0.004,578.962
320.544,5553.692,5973.692,-41.835,41.835,0.097,0.097,5498.25,24.187,5498.304,89.748,0.019,9.015e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.786,0,324.084,-15.949,0,0,655.7,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.829,473.56,6.617e-4,316.859,0.132,9.545e6,20.32,324.293,0.5,0.875,0.004,579.02
321.044,5532.787,5952.787,-41.786,41.786,0.098,0.098,5498.26,24.187,5498.313,89.748,0.019,9.017e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.742,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.693,474.951,6.633e-4,316.941,0.132,9.552e6,20.32,324.293,0.5,0.875,0.004,579.058
321.544,5511.907,5931.907,-41.737,41.737,0.098,0.098,5498.27,24.187,5498.323,89.748,0.019,9.011e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.767,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.557,476.339,6.648e-4,317.023,0.132,9.56e6,20.32,324.293,0.5,0.875,0.004,579.079
322.044,5491.05,5911.05,-41.688,41.688,0.098,0.098,5498.279,24.187,5498.332,89.748,0.019,8.998e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.777,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.422,477.727,6.664e-4,317.105,0.131,9.567e6,20.32,324.293,0.5,0.875,0.004,579.088
322.544,5470.218,5890.218,-41.639,41.639,0.098,0.098,5498.289,24.187,5498.342,89.748,0.019,8.979e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.777,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.286,479.112,6.68e-4,317.187,0.131,9.575e6,20.32,324.293,0.5,0.875,0.004,579.088
323.044,5449.411,5869.411,-41.59,41.59,0.098,0.098,5498.298,24.187,5498.351,89.748,0.019,8.956e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.769,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.151,480.496,6.696e-4,317.269,0.131,9.582e6,20.32,324.293,0.5,0.875,0.004,579.081
323.544,5428.628,5848.628,-41.541,41.541,0.098,0.098,5498.307,24.187,5498.361,89.748,0.019,8.927e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.755,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-23.016,481.879,6.711e-4,317.351,0.131,9.589e6,20.32,324.293,0.5,0.875,0.004,579.069
324.044,5407.87,5827.87,-41.492,41.492,0.097,0.097,5498.317,24.187,5498.37,89.748,0.019,8.895e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.737,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.881,483.259,6.727e-4,317.433,0.131,9.596e6,20.32,324.293,0.5,0.875,0.004,579.053
324.544,5387.136,5807.136,-41.444,41.444,0.097,0.097,5498.326,24.187,5498.379,89.748,0.019,8.86e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.715,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.746,484.639,6.742e-4,317.515,0.131,9.603e6,20.32,324.293,0.5,0.875,0.004,579.034
325.044,5366.426,5786.426,-41.395,41.395,0.096,0.096,5498.336,24.187,5498.389,89.748,0.019,8.821e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.691,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.612,486.016,6.758e-4,317.596,0.13,9.61e6,20.32,324.293,0.5,0.876,0.004,579.012
325.544,5345.741,5765.741,-41.347,41.347,0.096,0.096,5498.345,24.187,5498.398,89.748,0.019,8.781e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.665,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.477,487.392,6.773e-4,317.678,0.13,9.617e6,20.32,324.293,0.5,0.876,0.004,578.989
326.044,5325.079,5745.079,-41.299,41.299,0.095,0.095,5498.354,24.187,5498.407,89.748,0.019,8.738e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.638,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.343,488.766,6.789e-4,317.759,0.13,9.623e6,20.32,324.293,0.5,0.876,0.004,578.965
326.544,5304.441,5724.441,-41.251,41.251,0.095,0.095,5498.364,24.187,5498.417,89.748,0.019,8.693e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.609,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.209,490.139,6.804e-4,317.84,0.13,9.63e6,20.32,324.293,0.5,0.876,0.004,578.94
327.044,5283.828,5703.828,-41.204,41.204,0.094,0.094,5498.373,24.187,5498.426,89.748,0.019,8.647e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.58,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-22.075,491.51,6.82e-4,317.922,0.13,9.637e6,20.32,324.293,0.5,0.876,0.004,578.915
327.544,5263.237,5683.237,-41.157,41.157,0.094,0.094,5498.382,24.187,5498.435,89.748,0.019,8.599e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.551,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.941,492.88,6.835e-4,318.003,0.129,9.644e6,20.32,324.293,0.5,0.876,0.004,578.889
328.044,5242.671,5662.671,-41.11,41.11,0.093,0.093,5498.391,24.187,5498.445,89.748,0.018,8.551e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.522,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.807,494.248,6.85e-4,318.084,0.129,9.65e6,20.32,324.293,0.5,0.876,0.004,578.863
328.544,5222.128,5642.128,-41.063,41.063,0.093,0.093,5498.401,24.187,5498.454,89.748,0.018,8.502e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.787,0,324.084,-15.949,0,0,655.492,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.674,495.614,6.866e-4,318.165,0.129,9.657e6,20.32,324.293,0.5,0.876,0.004,578.836
329.044,5201.608,5621.608,-41.016,41.017,0.092,0.092,5498.41,24.187,5498.463,89.748,0.018,8.452e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.462,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.54,496.979,6.881e-4,318.245,0.129,9.663e6,20.32,324.293,0.5,0.877,0.004,578.81
329.544,5181.111,5601.111,-40.97,40.97,0.092,0.092,5498.419,24.187,5498.472,89.748,0.018,8.401e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.433,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.407,498.342,6.896e-4,318.326,0.129,9.67e6,20.32,324.293,0.5,0.877,0.004,578.784
330.044,5160.637,5580.637,-40.924,40.924,0.091,0.091,5498.428,24.187,5498.481,89.748,0.018,8.351e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.403,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.274,499.704,6.911e-4,318.407,0.129,9.676e6,20.32,324.293,0.5,0.877,0.004,578.758
330.544,5140.187,5560.187,-40.879,40.879,0.091,0.091,5498.437,24.187,5498.49,89.748,0.018,8.3e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.374,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.141,501.065,6.927e-4,318.487,0.128,9.683e6,20.32,324.293,0.5,0.877,0.004,578.732
331.044,5119.759,5539.759,-40.833,40.833,0.09,0.09,5498.446,24.187,5498.5,89.748,0.018,8.248e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.345,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-21.008,502.423,6.942e-4,318.568,0.128,9.689e6,20.32,324.293,0.5,0.877,0.004,578.707
331.544,5099.353,5519.353,-40.788,40.788,0.09,0.09,5498.455,24.187,5498.509,89.748,0.018,8.197e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.316,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.876,503.781,6.957e-4,318.648,0.128,9.696e6,20.32,324.293,0.5,0.877,0.004,578.681
332.044,5078.971,5498.971,-40.743,40.743,0.09,0.09,5498.465,24.187,5498.518,89.748,0.018,8.149e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.293,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.743,505.14,6.972e-4,318.728,0.128,9.702e6,20.32,324.293,0.5,0.877,0.004,578.66
332.544,5058.61,5478.61,-40.698,40.698,0.09,0.09,5498.474,24.187,5498.527,89.748,0.018,8.163e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.362,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.611,506.571,6.988e-4,318.809,0.128,9.71e6,20.32,324.293,0.5,0.877,0.004,578.721
333.044,5038.273,5458.273,-40.653,40.653,0.091,0.091,5498.483,24.187,5498.536,89.748,0.018,8.169e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.407,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.479,508,7.004e-4,318.889,0.127,9.717e6,20.32,324.293,0.5,0.877,0.004,578.761
333.544,5017.958,5437.958,-40.607,40.607,0.091,0.091,5498.492,24.187,5498.545,89.748,0.018,8.167e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.434,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.347,509.427,7.02e-4,318.969,0.127,9.725e6,20.32,324.293,0.5,0.878,0.004,578.785
334.044,4997.665,5417.665,-40.562,40.562,0.092,0.092,5498.501,24.187,5498.554,89.748,0.018,8.159e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.447,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.215,510.853,7.036e-4,319.049,0.127,9.732e6,20.32,324.293,0.5,0.878,0.004,578.796
334.544,4977.396,5397.396,-40.516,40.516,0.092,0.092,5498.51,24.187,5498.563,89.748,0.018,8.145e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.449,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-20.083,512.277,7.052e-4,319.129,0.127,9.739e6,20.32,324.293,0.5,0.878,0.004,578.799
335.044,4957.15,5377.15,-40.47,40.47,0.091,0.091,5498.519,24.187,5498.572,89.748,0.018,8.126e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.444,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.951,513.7,7.068e-4,319.208,0.127,9.746e6,20.32,324.293,0.5,0.878,0.004,578.794
335.544,4936.926,5356.926,-40.424,40.424,0.091,0.091,5498.527,24.187,5498.581,89.748,0.018,8.103e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.433,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.82,515.121,7.084e-4,319.288,0.127,9.753e6,20.32,324.293,0.5,0.878,0.004,578.784
336.044,4916.725,5336.725,-40.379,40.379,0.091,0.091,5498.536,24.187,5498.59,89.748,0.018,8.077e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.417,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.689,516.54,7.1e-4,319.368,0.126,9.76e6,20.32,324.293,0.5,0.878,0.004,578.77
336.544,4896.547,5316.547,-40.333,40.333,0.091,0.091,5498.545,24.187,5498.598,89.748,0.018,8.047e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.788,0,324.084,-15.949,0,0,655.398,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.558,517.958,7.115e-4,319.447,0.126,9.767e6,20.32,324.293,0.5,0.878,0.004,578.754
337.044,4876.392,5296.392,-40.288,40.288,0.09,0.09,5498.554,24.187,5498.607,89.748,0.018,8.014e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.377,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.427,519.374,7.131e-4,319.526,0.126,9.773e6,20.32,324.293,0.5,0.878,0.004,578.735
337.544,4856.259,5276.259,-40.243,40.243,0.09,0.09,5498.563,24.187,5498.616,89.748,0.018,7.979e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.354,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.296,520.788,7.147e-4,319.606,0.126,9.78e6,20.32,324.293,0.5,0.878,0.004,578.715
338.044,4836.149,5256.149,-40.198,40.198,0.089,0.089,5498.572,24.187,5498.625,89.748,0.018,7.942e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.33,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.165,522.201,7.163e-4,319.685,0.126,9.787e6,20.32,324.293,0.5,0.879,0.004,578.693
338.544,4816.061,5236.061,-40.153,40.153,0.089,0.089,5498.581,24.187,5498.634,89.748,0.018,7.903e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.305,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-19.034,523.613,7.178e-4,319.764,0.126,9.793e6,20.32,324.293,0.5,0.879,0.004,578.671
339.044,4795.995,5215.995,-40.109,40.109,0.088,0.088,5498.589,24.187,5498.643,89.748,0.018,7.863e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.279,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.904,525.023,7.194e-4,319.843,0.125,9.8e6,20.32,324.293,0.5,0.879,0.004,578.648
339.544,4775.952,5195.952,-40.065,40.065,0.088,0.088,5498.598,24.187,5498.651,89.748,0.018,7.822e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.253,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.774,526.431,7.209e-4,319.922,0.125,9.807e6,20.32,324.293,0.5,0.879,0.004,578.625
340.044,4755.93,5175.93,-40.021,40.021,0.088,0.088,5498.607,24.187,5498.66,89.748,0.017,7.78e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.227,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.644,527.838,7.225e-4,320.001,0.125,9.813e6,20.32,324.293,0.5,0.879,0.004,578.602
340.544,4735.931,5155.931,-39.977,39.977,0.087,0.087,5498.616,24.187,5498.669,89.748,0.017,7.737e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.2,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.514,529.243,7.241e-4,320.08,0.125,9.82e6,20.32,324.293,0.5,0.879,0.004,578.579
341.044,4715.953,5135.953,-39.933,39.933,0.087,0.087,5498.624,24.187,5498.678,89.748,0.017,7.694e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.174,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.384,530.647,7.256e-4,320.158,0.125,9.826e6,20.32,324.293,0.5,0.879,0.004,578.556
341.544,4695.998,5115.998,-39.89,39.89,0.086,0.086,5498.633,24.187,5498.686,89.748,0.017,7.649e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.148,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.254,532.049,7.272e-4,320.237,0.125,9.832e6,20.32,324.293,0.5,0.879,0.004,578.532
342.044,4676.063,5096.063,-39.847,39.847,0.086,0.086,5498.642,24.187,5498.695,89.748,0.017,7.605e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.121,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-18.124,533.449,7.287e-4,320.316,0.124,9.839e6,20.32,324.293,0.5,0.879,0.004,578.509
342.544,4656.15,5076.15,-39.804,39.804,0.085,0.085,5498.65,24.187,5498.704,89.748,0.017,7.56e-5,43.47,-80.472,NaN,NaN,NaN,NaN,-10.844,89.601,6.634e4,0,189.447,0.64,9.789,0,324.084,-15.949,0,0,655.095,34.92,0,34.92,0,34.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-17.995,534.849,7.302e-4,320.394,0.124,9.845e6,20.32,324.293,0.5,0.879,0.004,578.486
